contact_id,customer_id,email,first_name,last_name,city,state,create_date,lifecycle_stage,lead_source,num_orders,total_revenue,first_order_date,last_activity_date
HS_047479,5cb6b80b0da1832a1e272cdcecdbfe23,karen.costa669@example.com,Karen,Costa,cuiaba,MT,2025-11-14,customer,organic_search,1,52.05,2025-12-13,2025-12-13
HS_047480,3b48a45e4c6ad953c48bbff0633a5ebc,karen.lima631@example.com,Karen,Lima,sao paulo,SP,2024-09-19,customer,paid_search,1,57.72,2024-10-18,2024-10-18
HS_047481,bc73ec741e60dfecfc072938cbcf50d0,gabriela.oliveira455@example.com,Gabriela,Oliveira,joao monlevade,MG,2025-06-19,customer,organic_search,1,264.87,2025-06-22,2025-06-22
HS_047482,a88eae130fb19297269c32864daf78af,gabriela.almeida778@example.com,Gabriela,Almeida,aracaju,SE,2024-10-07,customer,paid_social,1,119.3,2024-10-15,2024-10-15
HS_047483,c6384cc0ff283dfc67d9f052ff0436f0,isabela.santos412@example.com,Isabela,Santos,alvorada d'oeste,RO,2025-07-14,customer,paid_social,1,430.1,2025-07-25,2025-07-25
HS_047485,5cbf29b2dcf212a6a5d864b887238c72,vitor.santos457@example.com,Vitor,Santos,sao paulo,SP,2025-03-12,customer,paid_social,1,124.16,2025-03-28,2025-03-28
HS_047486,b6c199c8ae17681ccf8d0e37ff5b86fa,lucas.santos808@example.com,Lucas,Santos,palma,MG,2025-12-10,customer,email,1,148.0,2025-12-31,2025-12-31
HS_047487,a84b7fd24cc5d3f6aae87c6429d6941e,henrique.pereira53@example.com,Henrique,Pereira,juiz de fora,MG,2025-02-28,customer,paid_search,1,298.73,2025-03-18,2025-03-18
HS_047488,3eefe43b79f261a0eb913cf28ef3d1f5,henrique.almeida442@example.com,Henrique,Almeida,niteroi,RJ,2025-04-01,customer,paid_search,1,70.04,2025-04-11,2025-04-11
HS_047489,21a231593e7582f2e5960bf0ac99aade,raquel.rodrigues208@example.com,Raquel,Rodrigues,mogi mirim,SP,2025-03-29,customer,paid_social,1,54.23,2025-04-12,2025-04-12
HS_047490,f53a5355dd9620f158d1716b6ed2d571,fabio.nascimento897@example.com,Fabio,Nascimento,guaratingueta,SP,2026-02-12,customer,organic_search,1,85.57,2026-02-22,2026-02-22
HS_047491,55020cb68ae358a51969695657a54e9c,tatiana.souza165@example.com,Tatiana,Souza,valentim gentil,SP,2025-11-30,customer,email,1,340.08,2025-12-24,2025-12-24
HS_047492,9172abd6dfa9d554c9ec96048c040301,pedro.rodrigues731@example.com,Pedro,Rodrigues,anapolis,GO,2025-05-14,customer,referral,1,390.06,2025-05-25,2025-05-25
HS_047493,d72f70f5d2038f255292ae818bd488b0,isabela.lima919@example.com,Isabela,Lima,aracaju,SE,2025-02-17,customer,email,1,47.62,2025-03-11,2025-03-11
HS_047494,79d0d6806f7dc4d99fb23e69427a9581,daniel.lima326@example.com,Daniel,Lima,porto ferreira,SP,2025-06-08,customer,organic_search,1,217.15,2025-06-17,2025-06-17
HS_047495,82b73b7f618cd46925962c648ecf2875,olivia.costa984@example.com,Olivia,Costa,joao pessoa,PB,2025-08-29,customer,paid_search,1,178.57,2025-09-15,2025-09-15
HS_047496,3c77115cc030fb3c708301c938ebd1e2,lucas.oliveira548@example.com,Lucas,Oliveira,aracatuba,SP,2025-10-09,customer,paid_search,1,53.61,2025-11-07,2025-11-07
HS_047497,37f8e7062a53c1a0fca4f59f4c6b1429,lucas.silva553@example.com,Lucas,Silva,canapolis,MG,2025-04-24,customer,paid_social,1,95.31,2025-04-30,2025-04-30
HS_047498,9dbf8077457b9fd79a22b7d882e4b98c,fabio.nascimento860@example.com,Fabio,Nascimento,sao jose dos campos,SP,2025-06-14,customer,email,1,35.0,2025-06-24,2025-06-24
HS_047499,4d64fae536cbb332a2a84c3ee7a8f3c5,maria.costa324@example.com,Maria,Costa,sao paulo,SP,2025-07-23,customer,paid_search,1,712.05,2025-07-29,2025-07-29
HS_047500,dd9e701f807522b3c310158b8847d5f5,henrique.silva612@example.com,Henrique,Silva,sao paulo,SP,2024-10-14,customer,paid_social,1,70.02,2024-10-24,2024-10-24
HS_047501,73fdbe192da1e67647039e4550f75683,fabio.pereira515@example.com,Fabio,Pereira,recife,PE,2025-02-27,customer,organic_search,1,122.91,2025-03-18,2025-03-18
HS_047502,1d52984a4abce39e4c2e04426de82f4f,joao.nascimento550@example.com,Joao,Nascimento,campinas,SP,2025-03-31,customer,paid_search,1,24.68,2025-04-19,2025-04-19
HS_047503,8637b999cbcbf3e5a07e1155424c103c,gabriela.rodrigues561@example.com,Gabriela,Rodrigues,sao paulo,SP,2024-08-04,customer,paid_social,1,131.44,2024-08-24,2024-08-24
HS_047504,f6b599d7e212c63cc92c6c81450e8e18,henrique.santos93@example.com,Henrique,Santos,uberlandia,MG,2025-08-28,customer,paid_search,1,251.07,2025-09-10,2025-09-10
HS_047505,2d492d6891a7147e2d2bd5af668190d7,pedro.oliveira853@example.com,Pedro,Oliveira,santa luzia,MG,2025-01-29,customer,paid_social,1,77.57,2025-01-30,2025-01-30
HS_047506,e0c97b4cdc5b3857f85daafeb9effb55,sergio.lima712@example.com,Sergio,Lima,sao paulo,SP,2025-03-20,customer,referral,1,40.17,2025-03-30,2025-03-30
HS_047507,2c193ccf494a9cd26151b453161c9343,lucas.rodrigues740@example.com,Lucas,Rodrigues,campinas,SP,2025-04-17,customer,paid_social,1,91.66,2025-04-19,2025-04-19
HS_047508,43ce06544a01d2e5000abd8ce96d63ef,ana.oliveira261@example.com,Ana,Oliveira,sao paulo,SP,2025-09-12,customer,paid_social,1,554.32,2025-09-14,2025-09-14
HS_047509,a12ea0a31264f059990253b4d141134c,tatiana.oliveira555@example.com,Tatiana,Oliveira,sao paulo,SP,2025-09-01,customer,paid_search,1,90.05,2025-09-01,2025-09-01
HS_047510,b24963591a8266ce60e5c2da00b3ae99,vitor.pereira971@example.com,Vitor,Pereira,irati,PR,2025-12-21,customer,paid_social,1,54.33,2025-12-28,2025-12-28
HS_047511,a5995073c37303b62da4ae07928f0688,gabriela.pereira138@example.com,Gabriela,Pereira,ponta grossa,PR,2025-11-22,customer,email,1,163.5,2025-11-27,2025-11-27
HS_047512,c4e1547a72a3ccc8fddc8df99fa53348,carla.lima727@example.com,Carla,Lima,campos dos goytacazes,RJ,2025-02-09,customer,organic_search,1,160.5,2025-03-11,2025-03-11
HS_047513,570d69ff587dc3a79d90851c0bbc80a2,carla.silva643@example.com,Carla,Silva,tangara da serra,MT,2025-10-22,customer,paid_search,1,52.05,2025-11-19,2025-11-19
HS_047514,7b40a26de3115862bcc1aa55c47ac6d4,lucas.lima393@example.com,Lucas,Lima,brasilia,DF,2025-06-24,customer,paid_search,1,72.15,2025-07-20,2025-07-20
HS_047515,e7be9e1bdc69138c21bb5d597ca5dc5e,raquel.rodrigues1@example.com,Raquel,Rodrigues,piracaia,SP,2025-01-15,customer,paid_search,1,347.26,2025-01-20,2025-01-20
HS_047516,ff7f36f6ba0f1126bb95b635322cf9d2,maria.souza66@example.com,Maria,Souza,birigui,SP,2025-10-08,customer,organic_search,1,289.32,2025-10-27,2025-10-27
HS_047517,b7089d62580787ff265431ca5efbc924,elena.pereira26@example.com,Elena,Pereira,florianopolis,SC,2025-09-14,customer,paid_search,1,169.85,2025-09-21,2025-09-21
HS_047518,211e942aae3695180382d77ed1dde7e9,lucas.oliveira125@example.com,Lucas,Oliveira,bom jesus do galho,MG,2024-07-31,customer,paid_search,1,361.5,2024-08-17,2024-08-17
HS_047519,baf1099048e858142a6ea3684365d500,ana.nascimento240@example.com,Ana,Nascimento,rio grande,RS,2026-02-09,customer,direct,1,290.01,2026-02-22,2026-02-22
HS_047520,3d850129935d047bc6fc1fed1022641a,maria.souza940@example.com,Maria,Souza,florianopolis,SC,2025-09-19,customer,organic_search,1,89.48,2025-10-08,2025-10-08
HS_047521,6b5f8b8710cf531f0468d3cb960b0806,ana.santos656@example.com,Ana,Santos,cachoeiro de itapemirim,ES,2025-07-27,customer,paid_social,1,121.09,2025-07-30,2025-07-30
HS_047522,1c7acdc2f369d7a7fdba3a021d372bc1,lucas.oliveira397@example.com,Lucas,Oliveira,toritama,PE,2025-09-21,customer,referral,1,199.4,2025-10-08,2025-10-08
HS_047523,232e0b420b111079c60c3ef53c735dd9,lucas.rodrigues117@example.com,Lucas,Rodrigues,barbalha,CE,2026-01-03,customer,organic_search,1,65.74,2026-01-20,2026-01-20
HS_047524,e989c537a5867ffeb4af81ac947df469,pedro.pereira364@example.com,Pedro,Pereira,nova venecia,ES,2025-05-29,customer,referral,1,641.31,2025-06-02,2025-06-02
HS_047525,04ae6453ac0b2807721d210786d83b50,tatiana.nascimento398@example.com,Tatiana,Nascimento,sao paulo,SP,2025-05-26,customer,organic_search,1,34.69,2025-06-15,2025-06-15
HS_047526,26cc8c49362e4478de165274e7ccb214,isabela.nascimento678@example.com,Isabela,Nascimento,planalto,PR,2025-03-03,customer,organic_search,1,66.82,2025-03-14,2025-03-14
HS_047527,14a2bf78b51753a482ddda8df6ccbdd8,elena.pereira165@example.com,Elena,Pereira,mairipora,SP,2025-05-06,customer,organic_search,1,64.09,2025-05-15,2025-05-15
HS_047528,d6bcd5bcbe3b0adb32230db8e08488f4,sergio.souza680@example.com,Sergio,Souza,porto velho,RO,2026-01-21,customer,organic_search,1,109.8,2026-02-09,2026-02-09
HS_047529,a9a4a946df26f6a76a14e9dd57d3d073,ana.almeida149@example.com,Ana,Almeida,brasilia,DF,2025-12-14,customer,referral,1,63.73,2025-12-29,2025-12-29
HS_047530,c36f379ed2ca6c7b85484f0dd3da9448,daniel.nascimento849@example.com,Daniel,Nascimento,sao paulo,SP,2026-02-28,customer,paid_search,1,83.15,2026-03-01,2026-03-01
HS_047531,76f09e6506ae37412933a2461b0d0f89,pedro.rodrigues165@example.com,Pedro,Rodrigues,curitiba,PR,2025-04-08,customer,email,1,39.5,2025-04-11,2025-04-11
HS_047532,4ae73d7b7f399cf05ddc54e9554e8b5e,daniel.santos645@example.com,Daniel,Santos,sao paulo,SP,2025-08-31,customer,paid_social,1,37.9,2025-09-13,2025-09-13
HS_047533,836713957002e55fe78f04567a7823b1,henrique.lima696@example.com,Henrique,Lima,santa isabel,SP,2024-11-12,customer,paid_search,1,66.79,2024-11-21,2024-11-21
HS_047534,2f58b777623157ca2c33f366d2ee8c6a,maria.pereira21@example.com,Maria,Pereira,vera cruz,SP,2026-01-10,customer,direct,1,531.16,2026-01-15,2026-01-15
HS_047535,0518f492a1f99b371aec1cbcf8da576e,daniel.almeida263@example.com,Daniel,Almeida,praia grande,SP,2024-12-28,customer,direct,1,83.2,2025-01-12,2025-01-12
HS_047536,f26e330cdf0c7c8813d7df356689ccd5,maria.rodrigues389@example.com,Maria,Rodrigues,campinas,SP,2025-02-23,customer,direct,1,48.27,2025-03-20,2025-03-20
HS_047537,f5b61c2866612d66de52d3a44a5e86dd,ana.almeida868@example.com,Ana,Almeida,brasilia,DF,2025-05-08,customer,email,1,366.1,2025-05-13,2025-05-13
HS_047539,f13df728bcdb6984053eb041866d0b9b,gabriela.almeida101@example.com,Gabriela,Almeida,joinville,SC,2025-12-11,customer,paid_social,1,82.34,2025-12-29,2025-12-29
HS_047540,ea5328ebd6d11ae0f0633a5a92554771,pedro.silva24@example.com,Pedro,Silva,sao paulo,SP,2026-01-31,customer,paid_social,1,19.59,2026-03-02,2026-03-02
HS_047541,2b4ac15332225168fe3a3ddd4031275b,nelson.souza831@example.com,Nelson,Souza,rio de janeiro,RJ,2025-06-08,customer,organic_search,1,406.16,2025-06-18,2025-06-18
HS_047542,930958664b249ce7ea76b0a85db1b1d6,lucas.lima185@example.com,Lucas,Lima,guarulhos,SP,2025-12-05,customer,paid_search,1,35.38,2025-12-05,2025-12-05
HS_047543,aad99270bc43606a7af9647b7a7de9e4,maria.almeida174@example.com,Maria,Almeida,pelotas,RS,2026-02-11,customer,paid_search,1,320.31,2026-02-24,2026-02-24
HS_047544,9da3533102a6622e9ddd9e43b2f84f03,nelson.souza863@example.com,Nelson,Souza,ferraz de vasconcelos,SP,2024-10-21,customer,organic_search,1,173.6,2024-11-07,2024-11-07
HS_047545,50760ef380bb005a93e7667f11d1bd10,karen.oliveira837@example.com,Karen,Oliveira,medianeira,PR,2025-04-20,customer,email,1,241.73,2025-05-01,2025-05-01
HS_047546,7314e2017ab1883d59ccbc7318c4b3fc,lucas.pereira375@example.com,Lucas,Pereira,rio de janeiro,RJ,2025-08-10,customer,email,1,158.49,2025-09-05,2025-09-05
HS_047547,2e2ac9b487e03daa3fab4888dd4c5c23,karen.costa396@example.com,Karen,Costa,brasilia,DF,2025-09-28,customer,direct,1,173.59,2025-10-21,2025-10-21
HS_047548,55bf96d5371af4049b6b8b7d668b8e22,ana.silva452@example.com,Ana,Silva,curitiba,PR,2026-01-02,customer,paid_social,1,74.51,2026-01-29,2026-01-29
HS_047549,e1314eebef590787ab23c5e5f7da0bfe,carla.souza319@example.com,Carla,Souza,guaratingueta,SP,2025-04-10,customer,email,1,120.37,2025-04-19,2025-04-19
HS_047550,79123436facaa9208911e94a1565bc86,raquel.santos350@example.com,Raquel,Santos,sao paulo,SP,2025-06-30,customer,paid_social,1,324.29,2025-07-27,2025-07-27
HS_047551,baa502f80485bad26d5243c762e4d511,nelson.rodrigues547@example.com,Nelson,Rodrigues,sao paulo,SP,2026-02-14,customer,paid_social,1,105.29,2026-02-18,2026-02-18
HS_047552,b47699a03637c7dc04989aede0e282a7,karen.souza553@example.com,Karen,Souza,sao paulo,SP,2026-01-28,customer,organic_search,1,87.81,2026-02-17,2026-02-17
HS_047553,682fabd9b6e611941bab89018e79182e,carla.costa502@example.com,Carla,Costa,sao paulo,SP,2025-08-26,customer,email,1,46.0,2025-09-10,2025-09-10
HS_047554,eba92d13f186ced1cabfca7dff665f4e,joao.lima863@example.com,Joao,Lima,sao jose dos campos,SP,2024-09-30,customer,paid_social,1,30.86,2024-10-06,2024-10-06
HS_047555,c6a6215b98eca2c8a4d713555ee95c97,pedro.nascimento561@example.com,Pedro,Nascimento,nova iguacu,RJ,2025-11-25,customer,organic_search,1,81.53,2025-12-14,2025-12-14
HS_047556,ea6f35445410a3f7e74c018be1642995,pedro.lima856@example.com,Pedro,Lima,parnamirim,RN,2025-08-28,customer,organic_search,1,227.3,2025-09-11,2025-09-11
HS_047557,b5f8487590dbf8c58d1abb635ff21d08,joao.lima826@example.com,Joao,Lima,sao paulo,SP,2026-01-27,customer,organic_search,1,118.35,2026-02-23,2026-02-23
HS_047558,f588b3e8c3a92284c02a5f3b0728d987,isabela.rodrigues536@example.com,Isabela,Rodrigues,sao paulo,SP,2025-08-30,customer,paid_search,1,80.98,2025-09-25,2025-09-25
HS_047559,ce8cf05f65b593391838a810709606fe,henrique.costa551@example.com,Henrique,Costa,sao jose do rio pardo,SP,2025-11-12,customer,paid_search,1,97.11,2025-11-27,2025-11-27
HS_047560,89ebb2b6c9f4025084ba5af116d2b5f2,olivia.souza693@example.com,Olivia,Souza,curitiba,PR,2025-05-02,customer,paid_social,1,172.4,2025-06-01,2025-06-01
HS_047561,71d5b68149301ba41f0a5445f990e742,henrique.almeida804@example.com,Henrique,Almeida,vila velha,ES,2025-11-06,customer,direct,1,234.42,2025-11-08,2025-11-08
HS_047562,1f01be0efb43b8e7c3dcb05b197fc83e,carla.souza402@example.com,Carla,Souza,estrela d oeste,SP,2025-01-21,customer,direct,1,156.33,2025-02-06,2025-02-06
HS_047563,e6eb191ddc04af07531ff36d2caca1ff,fabio.lima987@example.com,Fabio,Lima,belo horizonte,MG,2025-08-03,customer,paid_search,1,100.04,2025-09-02,2025-09-02
HS_047564,499133a2350e0dd751dd5e527bc77530,karen.santos981@example.com,Karen,Santos,ourinhos,SP,2024-10-14,customer,paid_social,1,46.86,2024-10-21,2024-10-21
HS_047565,dc13e860c9b346d7c0ce6157bef3ca1d,isabela.silva574@example.com,Isabela,Silva,vespasiano,MG,2026-01-26,customer,paid_social,1,150.54,2026-02-07,2026-02-07
HS_047566,086ae7aa99407688bc56960febc3233b,joao.costa186@example.com,Joao,Costa,nova iguacu,RJ,2025-02-10,customer,paid_search,1,102.37,2025-02-15,2025-02-15
HS_047567,394d653a91731237f192990cc1ead2d3,fabio.almeida83@example.com,Fabio,Almeida,tres lagoas,MS,2025-07-11,customer,organic_search,1,220.88,2025-08-09,2025-08-09
HS_047568,4c7131b6f8081f1fabb06d2f532d2743,raquel.silva490@example.com,Raquel,Silva,sao paulo,SP,2024-08-25,customer,paid_search,1,95.17,2024-09-14,2024-09-14
HS_047569,ff22de821fd449e50e82f657090da1df,tatiana.almeida843@example.com,Tatiana,Almeida,cariacica,ES,2025-08-14,customer,email,1,43.69,2025-09-05,2025-09-05
HS_047570,9358c97fef93e77140be3c3436eb7af7,karen.nascimento75@example.com,Karen,Nascimento,nova iguacu,RJ,2025-02-09,customer,organic_search,1,28.17,2025-03-11,2025-03-11
HS_047571,40e57165f0bb1b528de29eaecb7fa245,nelson.costa495@example.com,Nelson,Costa,pontes e lacerda,MT,2025-09-16,customer,organic_search,1,243.24,2025-09-30,2025-09-30
HS_047572,844f54c49898195cea2b5ce2f541b586,fabio.almeida295@example.com,Fabio,Almeida,brasilia,DF,2024-11-21,customer,paid_social,1,216.14,2024-12-04,2024-12-04
HS_047573,4103a0dc80bfb7f70070bdef1e78841d,tatiana.pereira941@example.com,Tatiana,Pereira,sao paulo,SP,2025-10-31,customer,direct,1,78.78,2025-11-01,2025-11-01
HS_047574,533b3a42bf5005c302539e093b445d3d,gabriela.nascimento870@example.com,Gabriela,Nascimento,campinas,SP,2024-11-05,customer,paid_social,1,40.75,2024-11-26,2024-11-26
HS_047575,bf6455f88aec02d9164f9a705a82861f,daniel.rodrigues204@example.com,Daniel,Rodrigues,maua,SP,2025-11-20,customer,paid_social,1,68.78,2025-12-03,2025-12-03
HS_047576,6ea1865dd89f605703ece20e28ef1021,pedro.silva642@example.com,Pedro,Silva,rio de janeiro,RJ,2025-05-21,customer,paid_social,1,38.09,2025-06-03,2025-06-03
HS_047577,385c87610d86a6d2ce2c5ed1b8be5c15,maria.pereira871@example.com,Maria,Pereira,feira de santana,BA,2025-02-24,customer,paid_search,1,40.78,2025-03-12,2025-03-12
HS_047578,32577238d3b75592e45c026e57ce20eb,fabio.pereira237@example.com,Fabio,Pereira,campos altos,MG,2024-10-13,customer,organic_search,1,51.42,2024-11-05,2024-11-05
HS_047579,7d8cc40c2baca42e16e7c07f2f481938,olivia.santos702@example.com,Olivia,Santos,treze tilias,SC,2025-06-13,customer,direct,1,43.09,2025-07-10,2025-07-10
HS_047580,a71e3bed2d85c12cf19795304596cfba,ana.rodrigues558@example.com,Ana,Rodrigues,porto alegre,RS,2025-12-23,customer,paid_social,1,164.61,2025-12-24,2025-12-24
HS_047581,49093bd6f637629d01a0ee4fcbdc1887,lucas.nascimento347@example.com,Lucas,Nascimento,rio de janeiro,RJ,2025-08-20,customer,organic_search,1,319.24,2025-08-29,2025-08-29
HS_047582,ad155bc0931cb6bab63d4ff2515c3159,karen.oliveira704@example.com,Karen,Oliveira,rio de janeiro,RJ,2026-02-06,customer,organic_search,1,68.4,2026-02-09,2026-02-09
HS_047583,f632f21fc73a0808def22a8efa7124fc,carla.costa35@example.com,Carla,Costa,nova friburgo,RJ,2025-08-19,customer,paid_social,1,177.42,2025-09-11,2025-09-11
HS_047585,f435be2fc1336c5bd3bf67a394388bfd,sergio.souza505@example.com,Sergio,Souza,goiania,GO,2026-02-13,customer,paid_search,1,209.88,2026-02-27,2026-02-27
HS_047586,9df783c5ccd1c3fdd2844dff2b00269d,vitor.pereira50@example.com,Vitor,Pereira,pindobacu,BA,2025-10-14,customer,organic_search,1,87.16,2025-10-24,2025-10-24
HS_047587,39bd5891db7b87eb546edc28933505c8,olivia.costa5@example.com,Olivia,Costa,caete,MG,2026-02-12,customer,paid_search,1,104.34,2026-03-10,2026-03-10
HS_047588,f6b12abd5112545273ecbdc84f6cf35f,daniel.souza696@example.com,Daniel,Souza,sao paulo,SP,2025-11-25,customer,organic_search,1,117.96,2025-11-26,2025-11-26
HS_047589,5441ea58ad29bdc53d456f310654639d,vitor.rodrigues254@example.com,Vitor,Rodrigues,itaberaba,BA,2025-05-26,customer,email,1,78.65,2025-06-19,2025-06-19
HS_047590,f08d3d88030ed00af862faac0eec9b92,tatiana.rodrigues86@example.com,Tatiana,Rodrigues,japeri,RJ,2024-09-21,customer,paid_social,1,89.7,2024-10-07,2024-10-07
HS_047591,2a2efb28272f090f2efaa256a5c57692,tatiana.rodrigues381@example.com,Tatiana,Rodrigues,escada,PE,2025-08-14,customer,paid_social,1,176.33,2025-08-31,2025-08-31
HS_047592,8eea2bb4ae0765eee4aa7974a93f084e,daniel.silva445@example.com,Daniel,Silva,xangri-la,RS,2025-08-17,customer,referral,1,106.39,2025-08-18,2025-08-18
HS_047594,42a77730018e7728b57b2b1f7369998d,pedro.santos160@example.com,Pedro,Santos,rio de janeiro,RJ,2024-09-08,customer,direct,1,118.02,2024-09-21,2024-09-21
HS_047595,563c00dc2e9290194aafe9829e330f4e,ana.costa186@example.com,Ana,Costa,rio bananal,ES,2024-09-10,customer,paid_search,1,64.52,2024-09-27,2024-09-27
HS_047596,996e8917ce2996f5771b2d5fbc26fe1a,nelson.costa277@example.com,Nelson,Costa,marataizes,ES,2024-09-22,customer,referral,1,181.98,2024-09-28,2024-09-28
HS_047597,2a17afe1b10068ca48fa95d95b9d3e02,maria.oliveira883@example.com,Maria,Oliveira,botucatu,SP,2025-11-11,customer,referral,1,161.31,2025-12-06,2025-12-06
HS_047598,fe50fc8b1e7d06fc87e9e25522832f22,lucas.lima347@example.com,Lucas,Lima,quatigua,PR,2025-02-18,customer,organic_search,1,61.0,2025-03-07,2025-03-07
HS_047599,54bf4c6f2b71ffbd2940ac9fbcd93ce4,ana.nascimento44@example.com,Ana,Nascimento,rio de janeiro,RJ,2024-08-10,customer,paid_social,1,69.0,2024-08-14,2024-08-14
HS_047600,5a90c04310014a55c85bc753606bcce3,isabela.nascimento117@example.com,Isabela,Nascimento,guarulhos,SP,2026-02-17,customer,paid_search,1,52.32,2026-02-25,2026-02-25
HS_047601,dd9e24aaf192ccb06c02cc76f40accb4,pedro.santos886@example.com,Pedro,Santos,itapevi,SP,2024-07-27,customer,paid_search,1,231.42,2024-08-04,2024-08-04
HS_047602,7ea6b7415a94986ec9534de32c4514d8,olivia.rodrigues638@example.com,Olivia,Rodrigues,indaiatuba,SP,2024-08-20,customer,direct,1,56.12,2024-08-27,2024-08-27
HS_047603,ea67c342f6eff15d7d630a2a43986a0c,elena.santos764@example.com,Elena,Santos,sao paulo,SP,2025-05-28,customer,paid_social,1,162.55,2025-06-22,2025-06-22
HS_047604,20139dd17ffae8bd2c669fdcf9f082e6,maria.silva668@example.com,Maria,Silva,ibirite,MG,2025-09-19,customer,paid_social,1,99.14,2025-10-12,2025-10-12
HS_047605,cbb28d6c78628689c129dbcaabf02d0e,karen.nascimento817@example.com,Karen,Nascimento,nova odessa,SP,2025-12-13,customer,paid_social,1,66.44,2026-01-03,2026-01-03
HS_047606,a3afc06892f8e42c972e6460125115e0,joao.nascimento59@example.com,Joao,Nascimento,registro,SP,2025-08-10,customer,direct,1,160.54,2025-08-20,2025-08-20
HS_047607,d75841248e0e051a1fce7cc8126b4c1c,sergio.rodrigues710@example.com,Sergio,Rodrigues,sao paulo,SP,2025-08-28,customer,paid_social,1,46.73,2025-09-04,2025-09-04
HS_047608,cfb1ca16da5d5fa11e2135a30bf84e99,sergio.rodrigues876@example.com,Sergio,Rodrigues,santa fe do sul,SP,2025-05-27,customer,referral,1,145.29,2025-06-08,2025-06-08
HS_047609,bd2ccc4622de58e02bba5a271aec30a3,raquel.oliveira222@example.com,Raquel,Oliveira,sao paulo,SP,2025-07-24,customer,direct,1,450.53,2025-08-13,2025-08-13
HS_047610,b9c71fd30c35c2a66c91e93427716331,henrique.silva357@example.com,Henrique,Silva,guarulhos,SP,2025-08-20,customer,paid_search,1,92.8,2025-08-25,2025-08-25
HS_047611,d676376ab8f82dbd630410cebf3165bc,isabela.almeida399@example.com,Isabela,Almeida,formiga,MG,2025-09-24,customer,organic_search,1,1013.8,2025-10-01,2025-10-01
HS_047613,782af02f37e30c4732391dcf40fd5225,elena.nascimento365@example.com,Elena,Nascimento,maua,SP,2025-04-18,customer,organic_search,1,27.68,2025-04-19,2025-04-19
HS_047614,b5e0e3c706efb77b54e98df6254c2767,vitor.souza40@example.com,Vitor,Souza,sao paulo,SP,2025-11-23,customer,email,1,36.95,2025-12-20,2025-12-20
HS_047615,91c07dc37131bc40becfbbfab632412d,daniel.oliveira37@example.com,Daniel,Oliveira,campinas,SP,2024-11-03,customer,paid_social,1,22.72,2024-11-29,2024-11-29
HS_047616,7ea4bec68d72e5d00c8c28e6a2c557b7,nelson.lima884@example.com,Nelson,Lima,pontal do parana,PR,2025-05-31,customer,direct,1,150.63,2025-06-02,2025-06-02
HS_047617,fa31ed875f2390194dd2b15f0b3304f5,nelson.costa422@example.com,Nelson,Costa,jau,SP,2025-09-19,customer,referral,1,92.99,2025-10-14,2025-10-14
HS_047618,3e3d56f9737c010ccb5b67c601a18b53,pedro.rodrigues25@example.com,Pedro,Rodrigues,guarulhos,SP,2026-01-29,customer,direct,1,160.05,2026-02-12,2026-02-12
HS_047620,370c6f261334ee5235f6f6e13825d707,carla.lima195@example.com,Carla,Lima,mogi das cruzes,SP,2026-02-05,customer,organic_search,1,40.17,2026-02-28,2026-02-28
HS_047621,1306eafdc870ba8962c7a883bacc081b,fabio.nascimento875@example.com,Fabio,Nascimento,ijui,RS,2024-10-03,customer,direct,1,319.53,2024-10-05,2024-10-05
HS_047622,4c4446c628c278bdd121aa0d5aaa147f,daniel.silva279@example.com,Daniel,Silva,barueri,SP,2025-09-09,customer,paid_search,1,118.82,2025-09-23,2025-09-23
HS_047623,f80d8204c73825ae317e4215f8d87cf2,daniel.oliveira792@example.com,Daniel,Oliveira,maringa,PR,2025-10-31,customer,paid_search,1,392.37,2025-11-26,2025-11-26
HS_047624,30e075349ee5b47bb5f9028ad62cf20a,nelson.lima348@example.com,Nelson,Lima,cruz alta,RS,2025-07-08,customer,direct,1,145.66,2025-08-01,2025-08-01
HS_047625,0c6d7218d5f3fa14514fd29865269993,tatiana.costa680@example.com,Tatiana,Costa,sao bernardo do campo,SP,2026-03-12,customer,paid_social,1,178.25,2026-03-13,2026-03-13
HS_047626,f43f9cbf9193975d73ad27716f2c0506,nelson.lima362@example.com,Nelson,Lima,caieiras,SP,2025-08-06,customer,paid_search,1,31.75,2025-08-09,2025-08-09
HS_047627,f29c32cdca5a097b0f61790aeed5a948,joao.souza772@example.com,Joao,Souza,silvania,GO,2025-09-16,customer,paid_search,1,162.03,2025-10-09,2025-10-09
HS_047628,214bd392f589811498bff8472e913822,isabela.costa30@example.com,Isabela,Costa,sao carlos,SP,2025-06-19,customer,referral,1,826.16,2025-07-17,2025-07-17
HS_047629,d43e7cbf7354f1f46a7a1b30701017b3,joao.silva636@example.com,Joao,Silva,osasco,SP,2026-01-19,customer,organic_search,1,188.39,2026-01-29,2026-01-29
HS_047630,548a09978548d2e347d494793e34c797,pedro.rodrigues636@example.com,Pedro,Rodrigues,barueri,SP,2026-01-11,customer,paid_social,1,232.14,2026-01-17,2026-01-17
HS_047631,0d7e4cf46cc4e8b1fb0bdbd2bae8d73d,vitor.costa892@example.com,Vitor,Costa,camaqua,RS,2025-11-10,customer,paid_search,1,31.11,2025-11-13,2025-11-13
HS_047632,89a23e9f3038a4997b09ae0df11f4b66,olivia.almeida65@example.com,Olivia,Almeida,cajamar,SP,2025-12-31,customer,paid_social,1,118.35,2026-01-29,2026-01-29
